,Cell Volumes,Proto Halo Volumes
546,1.0024992580344759e-05,1.0985983482582419e-05
547,1.0012293537564618e-05,1.034540197287068e-05
548,1.0013060595222325e-05,1.286748508099468e-05
549,9.993891280058692e-06,1.1440380660966167e-05
550,9.986517555781925e-06,1.0256791799179758e-05
551,9.987484885199767e-06,1.1920630187644242e-05
552,9.983510852560236e-06,1.1278341165157251e-05
553,9.96134576173622e-06,1.373008231245339e-05
554,9.948891912276635e-06,1.026434827405892e-05
555,9.946076745715656e-06,1.1601954521394335e-05
556,9.947084851406656e-06,1.0627700675356774e-05
557,9.930941328884225e-06,1.0273865759782154e-05
558,9.922948534721004e-06,1.0921428223446773e-05
559,9.917429361303325e-06,1.1187285651308793e-05
560,9.894263700932161e-06,1.2436303865065706e-05
561,9.898242175821806e-06,1.035210442872861e-05
562,9.899205397667876e-06,1.0501174343030996e-05
563,9.88556029798827e-06,1.2175295064017634e-05
564,9.89039548086875e-06,1.0237185491530236e-05
565,9.882965781600812e-06,1.1116673351516314e-05
566,9.884544364835751e-06,1.5652875673585406e-05
567,9.884810279151344e-06,1.1130035420911675e-05
568,9.880203301853446e-06,1.0125479457053282e-05
569,9.878927407799552e-06,1.0730748352616653e-05
570,9.871416163639774e-06,9.995572808644763e-06
571,9.866189361738238e-06,1.0411835774971265e-05
572,9.861645312361731e-06,1.0291591230508318e-05
573,9.864997138147368e-06,1.0877690420934138e-05
574,9.862137381606831e-06,1.0677536088808578e-05
575,9.857813859260469e-06,1.1048232755427956e-05
576,9.849643374657203e-06,1.2024305144002225e-05
577,9.851504712377236e-06,1.115854826789529e-05
578,9.839980434713493e-06,1.0236718471515412e-05
579,9.844075747969738e-06,9.941684269095862e-06
580,9.832576367861798e-06,1.0901846240695048e-05
581,9.818491947092671e-06,1.3606921189018596e-05
582,9.800994676297133e-06,1.1747560349399927e-05
583,9.80197232117733e-06,1.0326253490977196e-05
584,9.795616264371712e-06,1.0864178930544116e-05
585,9.787072469815447e-06,1.05873801602601e-05
586,9.778680542114809e-06,1.0144476827408348e-05
587,9.771700096112905e-06,9.916364243828034e-06
588,9.767417618659552e-06,1.1074562378910919e-05
589,9.766200866191916e-06,1.092923915812613e-05
590,9.762914398008245e-06,1.128310339727403e-05
591,9.75590474578526e-06,1.0965345594229386e-05
592,9.759128978234539e-06,1.0092345996308545e-05
593,9.75741870506277e-06,1.086517774315021e-05
594,9.748313034334374e-06,1.510183495435423e-05
595,9.748679270144028e-06,9.928118032571744e-06
596,9.749282303451136e-06,1.0011310210736457e-05
597,9.733387518521824e-06,9.654035917218819e-06
598,9.730943370168861e-06,9.84320561646813e-06
599,9.706614536981385e-06,1.1835380907010121e-05
600,9.691020421683393e-06,1.1325071179561515e-05
601,9.691515575844827e-06,1.0581379772821242e-05
602,9.681441411944571e-06,1.00758534168694e-05
603,9.684973220282782e-06,9.767980470437703e-06
604,9.675137243266639e-06,9.476769137950592e-06
605,9.668393768293747e-06,1.0444495612174171e-05
606,9.66080232956122e-06,9.479668890468643e-06
607,9.665082754821577e-06,1.2945370186617519e-05
608,9.660496659208655e-06,9.859075040993268e-06
609,9.663503529203073e-06,1.006964380816812e-05
610,9.659759229575813e-06,1.2514016930060312e-05
611,9.64540090453638e-06,1.1251102896006536e-05
612,9.644754528786076e-06,9.728338027295993e-06
613,9.642276181256166e-06,1.2032493797766095e-05
614,9.645951742283013e-06,1.0089941402166546e-05
615,9.632705251876903e-06,1.0117832396772842e-05
616,9.625072827927601e-06,1.0747645300098904e-05
617,9.608468260953025e-06,9.895813456723208e-06
618,9.60226781489467e-06,9.873986113061647e-06
619,9.594802706036643e-06,1.0206522909320699e-05
620,9.595048716331447e-06,9.614280620790112e-06
621,9.594791204703717e-06,9.68962020745344e-06
622,9.585703158193835e-06,1.0031724069046505e-05
623,9.57404365631093e-06,1.0032361291912931e-05
624,9.578874033532267e-06,1.0009017824882865e-05
625,9.581571333065155e-06,1.1185012327772235e-05
626,9.563286493716264e-06,1.6156896922449475e-05
627,9.57133197832555e-06,1.0344767978162182e-05
628,9.559454683221025e-06,1.0574387708144358e-05
629,9.558061376815753e-06,9.623532421644911e-06
630,9.54769321909407e-06,1.1135919278012319e-05
631,9.537803814680195e-06,1.0474879501201371e-05
632,9.532774648690854e-06,1.0334258854543948e-05
633,9.525583024056745e-06,9.795928837861853e-06
634,9.51687262450309e-06,1.0481942243654925e-05
635,9.51665093802739e-06,1.0735440245115514e-05
636,9.50798947146987e-06,9.465178426160984e-06
637,9.504219136953215e-06,1.1388513330856456e-05
638,9.503381449902826e-06,9.210233913614503e-06
639,9.507469492164844e-06,9.486131139571248e-06
640,9.50275222548568e-06,1.0236488196841038e-05
641,9.49048302743536e-06,1.0489629433693783e-05
642,9.492153311252514e-06,1.0316073602355314e-05
643,9.478065239023923e-06,1.0870223429797902e-05
644,9.468143832955554e-06,1.1500840790952742e-05
645,9.464723334303314e-06,1.0270160143708742e-05
646,9.463274098002273e-06,9.972199228155876e-06
647,9.463204131878809e-06,1.0281151117440747e-05
648,9.452608401706172e-06,9.478352666681885e-06
649,9.429784900420538e-06,9.186618656803898e-06
650,9.433523546632431e-06,1.088081267504036e-05
651,9.438875714255151e-06,1.0229808335594655e-05
652,9.427407267673195e-06,1.1851614233524997e-05
653,9.424881967281868e-06,1.0247199668032202e-05
654,9.42405184633138e-06,9.49315155075116e-06
655,9.413901311954248e-06,1.1034437757851664e-05
656,9.414404671106318e-06,1.0665151472206157e-05
657,9.39875668097406e-06,1.1266311650454975e-05
658,9.383966581792105e-06,1.0403475562349915e-05
659,9.38016253975568e-06,9.674502957804298e-06
660,9.37730793736565e-06,1.0226401886249357e-05
661,9.376489526398628e-06,1.1998961883847277e-05
662,9.364722198682254e-06,1.0465911253170917e-05
663,9.374012768345313e-06,1.070161392495138e-05
664,9.364917720457675e-06,9.272876885748778e-06
665,9.365054352690964e-06,1.0203441890399703e-05
666,9.359420754743194e-06,1.0654511141507673e-05
667,9.352751292840764e-06,1.102464114180725e-05
668,9.353104356241486e-06,1.0048883483801767e-05
669,9.348904542453247e-06,1.093614806825697e-05
670,9.34512348030851e-06,1.1880557970543998e-05
671,9.341055910087494e-06,9.165185347949846e-06
672,9.340128445197712e-06,1.1673906525417038e-05
673,9.344317774852107e-06,8.907358501842988e-06
674,9.328962189556139e-06,1.0461388286946324e-05
675,9.321935595964732e-06,1.0631521520493036e-05
676,9.327687964696032e-06,9.027349140399424e-06
677,9.324997830296374e-06,1.0230110834223567e-05
678,9.320806637600069e-06,1.0806963915127839e-05
679,9.303803058738291e-06,1.249636356076163e-05
680,9.292441479294757e-06,1.1404354451126722e-05
681,9.294807339149085e-06,9.606417672499538e-06
682,9.282486730354404e-06,1.1816057202028677e-05
683,9.284834696086832e-06,9.633239264948665e-06
684,9.282417578453288e-06,9.059931798867343e-06
685,9.282866978266739e-06,9.66965528816255e-06
686,9.276623334355461e-06,9.719945676661226e-06
687,9.277920139082521e-06,1.0137765481882933e-05
688,9.283597504789077e-06,1.0897306662857452e-05
689,9.27137795146755e-06,9.509538159782659e-06
690,9.251760074986535e-06,9.685667895104274e-06
691,9.251306876627935e-06,1.1428209176793972e-05
692,9.251056858596133e-06,9.568157937681764e-06
693,9.246857071530833e-06,9.340611980540066e-06
694,9.245120819960369e-06,9.15309060468266e-06
695,9.231389051392658e-06,9.632378037569688e-06
696,9.22656282431251e-06,9.837650439889514e-06
697,9.22402196808955e-06,1.107156031449997e-05
698,9.215423060085984e-06,1.0822349354510302e-05
699,9.21474605210652e-06,1.083022260380904e-05
700,9.21007137631795e-06,1.0414952112442861e-05
701,9.206629631883926e-06,9.597605091214621e-06
702,9.202291838528925e-06,1.127311773630637e-05
703,9.198376698267163e-06,1.6003629388180065e-05
704,9.19949195764203e-06,1.2004856118222917e-05
705,9.199757026425067e-06,9.481451675864094e-06
706,9.191012760978986e-06,1.0388272973171481e-05
707,9.18688252497624e-06,1.0051353328728716e-05
708,9.184171353711441e-06,9.62411818040427e-06
709,9.162057511493856e-06,1.072583052885372e-05
710,9.159921283978757e-06,9.339899532755422e-06
711,9.15679132231736e-06,1.0687050664511755e-05
712,9.146379392323381e-06,1.0445640192176746e-05
713,9.147279324229015e-06,1.0056298148196747e-05
714,9.139557723779288e-06,9.987667166405725e-06
715,9.139638736902657e-06,1.0934187472510474e-05
716,9.127768786535228e-06,9.827347593629904e-06
717,9.131806881044875e-06,9.49294631306949e-06
718,9.131414284693835e-06,1.0305564788121247e-05
719,9.133913769285185e-06,9.404893307505936e-06
720,9.131322081162169e-06,1.03518838352987e-05
721,9.126822149233885e-06,9.884876326948435e-06
722,9.111031861640426e-06,1.1089287594706183e-05
723,9.103260897577762e-06,9.732223328037164e-06
724,9.096324227738256e-06,1.0047105142853127e-05
725,9.097964676663388e-06,1.2326262376709494e-05
726,9.100090409444241e-06,9.908247281889847e-06
727,9.094984537366783e-06,8.874281100190298e-06
728,9.0872404975676e-06,9.37525959890944e-06
729,9.074280383503168e-06,1.0965688563676014e-05
730,9.08090661596869e-06,1.0405141287590252e-05
731,9.04966817956092e-06,1.0273319891155021e-05
732,9.040247998289976e-06,9.63626616306925e-06
733,9.044256615514672e-06,1.2309188103885673e-05
734,9.045167669418589e-06,9.295140741990004e-06
735,9.037627111588856e-06,9.208142371796282e-06
736,9.02517487826082e-06,1.0597565570977276e-05
737,9.021099492798315e-06,1.0425653816571846e-05
738,9.022914119272894e-06,9.531843397916363e-06
739,9.026417086056776e-06,8.843324061898333e-06
740,9.018644093222775e-06,9.139948954005734e-06
741,9.016961793113808e-06,9.727677114660736e-06
742,9.015836350692568e-06,9.001480110060924e-06
743,9.016107448768041e-06,9.447770615779359e-06
744,9.006618969532165e-06,1.0764121528379627e-05
745,8.997331865744994e-06,9.725726628105483e-06
746,9.000535100145336e-06,8.692039513919042e-06
747,8.992682025401361e-06,9.95552608657987e-06
748,8.98195764186072e-06,1.0535400278371873e-05
749,8.980558342235456e-06,9.69116161026592e-06
750,8.983020032120008e-06,1.0274305879480912e-05
751,8.984969455750046e-06,9.695102713682179e-06
752,8.975563751123733e-06,9.829871718328855e-06
753,8.975392519719174e-06,1.0461771750784655e-05
754,8.967285196907449e-06,9.283876992278175e-06
755,8.967871363175778e-06,1.1887040380270423e-05
756,8.969206753285868e-06,1.571473218607826e-05
757,8.969461269629257e-06,9.91037423871836e-06
758,8.969197530631044e-06,1.1910663391907303e-05
759,8.959736430085563e-06,1.0098475307431955e-05
760,8.95674274179468e-06,9.349809994997188e-06
761,8.952639738238231e-06,9.703544676971411e-06
762,8.954560021335663e-06,9.70051527919641e-06
763,8.956812261884684e-06,1.1443964588252599e-05
764,8.944664667535525e-06,9.562622862145991e-06
765,8.940004029421212e-06,9.69369401171932e-06
766,8.93431153886452e-06,9.421363873436397e-06
767,8.930916559896208e-06,8.861596242814782e-06
768,8.93344059472947e-06,9.52350006306111e-06
769,8.93274139038586e-06,9.682798299421352e-06
770,8.933306470153582e-06,9.99394996910001e-06
771,8.928271106203401e-06,9.457615728824756e-06
772,8.926620186499713e-06,1.0246674026882051e-05
773,8.923544499774213e-06,9.644666029418176e-06
774,8.914623616050919e-06,9.685604310716307e-06
775,8.905770464382508e-06,8.8681767361654e-06
776,8.904176126444416e-06,1.0794885080392544e-05
777,8.898451934992146e-06,1.0276798328825912e-05
778,8.901326921592216e-06,1.0531645792127956e-05
779,8.895047314428056e-06,9.242329411619978e-06
780,8.88641727684835e-06,8.990364922421769e-06
781,8.880598891729565e-06,9.463286739434538e-06
782,8.874839745519137e-06,9.349898268459804e-06
783,8.859510453626736e-06,9.998570426894816e-06
784,8.853881787996704e-06,9.569415185627675e-06
785,8.848180266406029e-06,9.6813146381387e-06
786,8.846440885513832e-06,9.662073096664526e-06
787,8.848115604409225e-06,1.0133817976078682e-05
788,8.837126872285034e-06,9.733401955099667e-06
789,8.838480548537472e-06,8.729498608063326e-06
790,8.823689863768141e-06,1.2004543824730249e-05
791,8.829205190968247e-06,9.030440282113498e-06
792,8.830039258434257e-06,9.121561289438962e-06
793,8.815690854462e-06,8.752449086056635e-06
794,8.815892708260158e-06,9.81577046455977e-06
795,8.815090626133696e-06,9.78450113613065e-06
796,8.808766504962084e-06,1.0408677956921101e-05
797,8.802455194077523e-06,8.92273426431996e-06
798,8.797331641342713e-06,9.020577930034951e-06
799,8.79222300027904e-06,1.0609432180082452e-05
800,8.789491313032281e-06,9.153428179112872e-06
801,8.78936511615009e-06,9.01681327244956e-06
802,8.784445514706645e-06,9.063246226586166e-06
803,8.772841475102414e-06,9.643161257071385e-06
804,8.775372623409453e-06,9.356707036718113e-06
805,8.7665656550321e-06,9.37197675828726e-06
806,8.757503402334196e-06,9.949676083263417e-06
807,8.759860178036755e-06,1.0187120847262159e-05
808,8.744778446331023e-06,9.725095219081388e-06
809,8.742063768546533e-06,9.907567572536469e-06
810,8.745298464868385e-06,8.782179758457487e-06
811,8.745691227791661e-06,9.285044188784398e-06
812,8.738405912854481e-06,1.0104514174903955e-05
813,8.735446678168191e-06,9.18039570589385e-06
814,8.726328392712279e-06,9.457058580652639e-06
815,8.72883711632337e-06,9.541846130292871e-06
816,8.724949464946016e-06,1.1083792239004954e-05
817,8.721281256429462e-06,8.860823279905993e-06
818,8.715267067272623e-06,1.1282443619015184e-05
819,8.715138092193486e-06,1.2452114628754672e-05
820,8.71416026381127e-06,9.84494932237031e-06
821,8.709037382063302e-06,9.185564093526356e-06
822,8.706466055958147e-06,9.338284761021184e-06
823,8.700315782838975e-06,9.164586517651464e-06
824,8.700687256577468e-06,9.366453764829729e-06
825,8.699093268553397e-06,1.0150958325014467e-05
826,8.704803830228738e-06,1.1156557859013955e-05
827,8.69244356705678e-06,9.207431090446203e-06
828,8.692931369850898e-06,1.3676704689180109e-05
829,8.68855081039199e-06,9.062194125308505e-06
830,8.684840763432022e-06,9.624012552498667e-06
831,8.68282333789132e-06,9.066478573757887e-06
832,8.66843372980478e-06,8.8148414889746e-06
833,8.644363421987564e-06,9.831878006427065e-06
834,8.664186066930808e-06,9.451322733194545e-06
835,8.66405783170496e-06,1.1282201977782198e-05
836,8.649226101962365e-06,9.331362317356926e-06
837,8.64640193915835e-06,9.50502481109257e-06
838,8.631121546200489e-06,8.918748732889504e-06
839,8.629938699319823e-06,9.859320695819105e-06
840,8.616492323174888e-06,1.058810668093511e-05
841,8.60863208545124e-06,1.0686443475705095e-05
842,8.613455274840953e-06,9.647419188489627e-06
843,8.598380320521612e-06,8.588617147157606e-06
844,8.59079223712346e-06,9.886591441292764e-06
845,8.5976885205752e-06,9.772360739149173e-06
846,8.584068036763084e-06,9.563967080853623e-06
847,8.575543607879656e-06,9.814604418381582e-06
848,8.569234855691498e-06,9.092092514011333e-06
849,8.564296381064264e-06,8.6579458147335e-06
850,8.566404355864e-06,8.792210027068921e-06
851,8.549703702060557e-06,9.838240004888081e-06
852,8.538322151850837e-06,9.042753813080528e-06
853,8.539095874444193e-06,9.668074864143684e-06
854,8.53291615352455e-06,8.870619034341922e-06
855,8.536670503455337e-06,9.398900653737827e-06
856,8.533283173970798e-06,8.612437943770863e-06
857,8.527713961781648e-06,9.866416425572112e-06
858,8.521848089833055e-06,9.473053045167179e-06
859,8.512933638913704e-06,8.347212713577795e-06
860,8.514994389645951e-06,8.719364336959395e-06
861,8.509126655363243e-06,1.0758894140165733e-05
862,8.505800239221445e-06,9.071076720647652e-06
863,8.50702144591963e-06,9.799548184550528e-06
864,8.50009269807094e-06,9.166208771921017e-06
865,8.498788104053645e-06,1.050932548786089e-05
866,8.48748252407877e-06,1.0269086004776427e-05
867,8.491842661300293e-06,9.765955772123008e-06
868,8.487596041660501e-06,9.007594116923896e-06
869,8.48604716462809e-06,8.679964410862404e-06
870,8.470694267619742e-06,1.0071919659191214e-05
871,8.462960589833006e-06,9.716964315671873e-06
872,8.454621093730156e-06,8.3413167196594e-06
873,8.448892737664139e-06,9.554804025501634e-06
874,8.442398823819623e-06,9.212087675367106e-06
875,8.443891430281239e-06,1.0442806462606808e-05
876,8.43302282030805e-06,9.234096627569105e-06
877,8.433647355944964e-06,9.131202476636592e-06
878,8.426983025308473e-06,8.623159675927877e-06
879,8.435152377291091e-06,8.283920219722932e-06
880,8.433794569162197e-06,1.0325141647026282e-05
881,8.421698368068893e-06,9.455729237032796e-06
882,8.424261862385836e-06,1.0852962208887927e-05
883,8.415297485939057e-06,9.424926103138555e-06
884,8.410622875285176e-06,9.517412088129452e-06
885,8.407715340352595e-06,8.516684763330672e-06
886,8.40863837151377e-06,1.0095737215671671e-05
887,8.403496183841682e-06,9.16179809137447e-06
888,8.399864728066223e-06,1.0001970492242945e-05
889,8.399216353675749e-06,9.9911251987677e-06
890,8.402858775605094e-06,9.47112212266569e-06
891,8.404536071136025e-06,9.504233351474024e-06
892,8.392431288847108e-06,1.06949913394928e-05
893,8.395981492755597e-06,9.691171143132654e-06
894,8.396422021785152e-06,9.35082162978408e-06
895,8.38791956337022e-06,8.465790650451334e-06
896,8.38057026729855e-06,9.328280341164558e-06
897,8.372976164268186e-06,8.438827016350055e-06
898,8.365180043679691e-06,9.151752980139433e-06
899,8.358122612510618e-06,8.537856162500282e-06
900,8.351690290017904e-06,8.712362042034861e-06
901,8.352070541935864e-06,9.194795438422382e-06
902,8.345452959573823e-06,9.667253233328317e-06
903,8.333953009591098e-06,8.544139064343747e-06
904,8.328383234315224e-06,1.0977703266938945e-05
905,8.329772707093299e-06,9.251474867621245e-06
906,8.329122420068824e-06,9.815737319245464e-06
907,8.326532618773736e-06,9.356665120736763e-06
908,8.328046206326929e-06,8.852732646084508e-06
909,8.319217676438255e-06,8.886802452904312e-06
910,8.306102787134559e-06,9.41805306235745e-06
911,8.320538712459009e-06,1.0102289209035803e-05
912,8.32134237297416e-06,9.565889294741293e-06
913,8.32244543111673e-06,9.550351527350889e-06
914,8.31057146908635e-06,9.75147459208283e-06
915,8.292859581907136e-06,9.67655456867919e-06
916,8.287687827083098e-06,9.14732706905611e-06
917,8.288557550166966e-06,8.428916312266008e-06
918,8.280638482202312e-06,9.648548568125447e-06
919,8.282788986751178e-06,8.716836784746204e-06
920,8.281537515876993e-06,8.30667071232034e-06
921,8.273571097055345e-06,1.0901039783684704e-05
